"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
1825,"","","","","","","","","","","","","","",2795.7,"","","","","","","","","","","","","","",0.5,
1826,"","","","","","","","","","","","","","",2796.1,"","","","","","","","","","","","","","",0.5,
1827,"","","","","","","","","","","","","","",2796.6,"","","","","","","","","","","","","","",0.5,
1828,"","","","","","","","","","","","","","",2797.1,"","","","","","","","","","","","","","",0.5,
1829,"","","","","","","","","","","","","","",2797.6,"","","","","","","","","","","","","","",0.5,
1830,"","","","","","","","","","","","","","",2798.1,"","","","","","","","","","","","","","",0.5,
1831,"","","","","","","","","","","","","","",2798.5,"","","","","","","","","","","","","","",0.5,
1832,"","","","","","","","","","","","","","",2799,"","","","","","","","","","","","","","",0.5,
1833,"","","","","","","","","","","","","","",2799.5,"","","","","","","","","","","","","","",0.5,
1834,"","","","","","","","","","","","","","",2800,"","","","","","","","","","","","","","",0.5,
1835,"","","","","","","","","","","","","","",2800.4,"","","","","","","","","","","","","","",0.5,
1836,"","","","","","","","","","","","","","",2800.9,"","","","","","","","","","","","","","",0.5,
1837,"","","","","","","","","","","","","","",2801.4,"","","","","","","","","","","","","","",0.5,
1838,"","","","","","","","","","","","","","",2802.2,"","","","","","","","","","","","","","",0.8,
1839,"","","","","","","","","","","","","","",2803.2,"","","","","","","","","","","","","","",0.9,
1840,"","","","","","","","","","","","","","",2804.1,"","","","","","","","","","","","","","",0.9,
1841,"","","","","","","","","","","","","","",2805,"","","","","","","","","","","","","","",0.9,
1842,"","","","","","","","","","","","","","",2806,"","","","","","","","","","","","","","",0.9,
1843,"","","","","","","","","","","","","","",2806.9,"","","","","","","","","","","","","","",0.9,
1844,"","","","","","","","","","","","","","",2807.9,"","","","","","","","","","","","","","",0.9,
1845,"","","","","","","","","","","","","","",2808.8,"","","","","","","","","","","","","","",0.9,
1846,"","","","","","","","","","","","","","",2822.5,"","","","","","","","","","","","","","",13.7,
1847,"","","","","","","","","","","","","","",2824.7,"","","","","","","","","","","","","","",2.2,
1848,"","","","","","","","","","","","","","",2825,"","","","","","","","","","","","","","",0.3,
1849,"","","","","","","","","","","","","","",2825.3,"","","","","","","","","","","","","","",0.3,
1850,"","","","","","","","","","","","","","",2825.7,"","","","","","","","","","","","","","",0.3,
1851,"","","","","","","","","","","","","","",2826,"","","","","","","","","","","","","","",0.3,
1852,"","","","","","","","","","","","","","",2826.3,"","","","","","","","","","","","","","",0.3,
1853,"","","","","","","","","","","","","","",2826.7,"","","","","","","","","","","","","","",0.3,
1854,"","","","","","","","","","","","","","",2827,"","","","","","","","","","","","","","",0.3,
1855,"","","","","","","","","","","","","","",2827.3,"","","","","","","","","","","","","","",0.3,
1856,"","","","","","","","","","","","","","",2827.7,"","","","","","","","","","","","","","",0.3,
1857,"","","","","","","","","","","","","","",2828,"","","","","","","","","","","","","","",0.3,
1858,"","","","","","","","","","","","","","",2828.3,"","","","","","","","","","","","","","",0.3,
1859,"","","","","","","","","","","","","","",2828.6,"","","","","","","","","","","","","","",0.3,
1860,"","","","","","","","","","","","","","",2829,"","","","","","","","","","","","","","",0.3,
1861,"","","","","","","","","","","","","","",2829.3,"","","","","","","","","","","","","","",0.3,
1862,"","","","","","","","","","","","","","",2829.6,"","","","","","","","","","","","","","",0.3,
1863,"","","","","","","","","","","","","","",2830,"","","","","","","","","","","","","","",0.3,
1864,"","","","","","","","","","","","","","",2830.3,"","","","","","","","","","","","","","",0.3,
1865,"","","","","","","","","","","","","","",2830.6,"","","","","","","","","","","","","","",0.3,
1866,"","","","","","","","","","","","","","",2831,"","","","","","","","","","","","","","",0.3,
1867,"","","","","","","","","","","","","","",2831.3,"","","","","","","","","","","","","","",0.3,
1868,"","","","","","","","","","","","","","",2831.6,"","","","","","","","","","","","","","",0.3,
1869,"","","","","","","","","","","","","","",2832,"","","","","","","","","","","","","","",0.3,
1870,"","","","","","","","","","","","","","",2832.3,"","","","","","","","","","","","","","",0.3,
1871,"","","","","","","","","","","","","","",2832.6,"","","","","","","","","","","","","","",0.3,
1872,"","","","","","","","","","","","","","",2832.9,"","","","","","","","","","","","","","",0.3,
1873,"","","","","","","","","","","","","","",2833.2,"","","","","","","","","","","","","","",0.3,
1874,"","","","","","","","","","","","","","",2833.6,"","","","","","","","","","","","","","",0.3,
1875,"","","","","","","","","","","","","","",2833.9,"","","","","","","","","","","","","","",0.3,
1876,"","","","","","","","","","","","","","",2834.2,"","","","","","","","","","","","","","",0.3,
1877,"","","","","","","","","","","","","","",2834.5,"","","","","","","","","","","","","","",0.3,
1878,"","","","","","","","","","","","","","",2834.8,"","","","","","","","","","","","","","",0.3,
1879,"","","","","","","","","","","","","","",2835.2,"","","","","","","","","","","","","","",0.3,
1880,"","","","","","","","","","","","","","",2835.5,"","","","","","","","","","","","","","",0.3,
1881,"","","","","","","","","","","","","","",2835.8,"","","","","","","","","","","","","","",0.3,
1882,"","","","","","","","","","","","","","",2836.1,"","","","","","","","","","","","","","",0.3,
1883,"","","","","","","","","","","","","","",2836.5,"","","","","","","","","","","","","","",0.3,
1884,"","","","","","","","","","","","","","",2836.8,"","","","","","","","","","","","","","",0.3,
1885,"","","","","","","","","","","","","","",2837.1,"","","","","","","","","","","","","","",0.3,
1886,"","","","","","","","","","","","","","",2837.4,"","","","","","","","","","","","","","",0.3,
1887,"","","","","","","","","","","","","","",2837.7,"","","","","","","","","","","","","","",0.3,
1888,"","","","","","","","","","","","","","",2838.1,"","","","","","","","","","","","","","",0.3,
1889,"","","","","","","","","","","","","","",2838.4,"","","","","","","","","","","","","","",0.3,
1890,"","","","","","","","","","","","","","",2838.7,"","","","","","","","","","","","","","",0.3,
1891,"","","","","","","","","","","","","","",2839,"","","","","","","","","","","","","","",0.3,
1892,"","","","","","","","","","","","","","",2839.3,"","","","","","","","","","","","","","",0.3,
1893,"","","","","","","","","","","","","","",2839.7,"","","","","","","","","","","","","","",0.3,
1894,"","","","","","","","","","","","","","",2847.7,"","","","","","","","","","","","","","",8.1,
1895,"","","","","","","","","","","","","","",2848.1,"","","","","","","","","","","","","","",0.3,
1896,"","","","","","","","","","","","","","",2848.4,"","","","","","","","","","","","","","",0.3,
1897,"","","","","","","","","","","","","","",2848.7,"","","","","","","","","","","","","","",0.3,
1898,"","","","","","","","","","","","","","",2849.1,"","","","","","","","","","","","","","",0.3,
1899,"","","","","","","","","","","","","","",2849.4,"","","","","","","","","","","","","","",0.3,
1900,"","","","","","","","","","","","","","",2849.8,"","","","","","","","","","","","","","",0.3,
1901,"","","","","","","","","","","","","","",2850.1,"","","","","","","","","","","","","","",0.3,
1902,"","","","","","","","","","","","","","",2850.4,"","","","","","","","","","","","","","",0.3,
1903,"","","","","","","","","","","","","","",2850.8,"","","","","","","","","","","","","","",0.3,
1904,"","","","","","","","","","","","","","",2851.1,"","","","","","","","","","","","","","",0.3,
1905,"","","","","","","","","","","","","","",2851.4,"","","","","","","","","","","","","","",0.3,
1906,"","","","","","","","","","","","","","",2851.8,"","","","","","","","","","","","","","",0.3,
1907,"","","","","","","","","","","","","","",2852.1,"","","","","","","","","","","","","","",0.3,
1908,"","","","","","","","","","","","","","",2852.4,"","","","","","","","","","","","","","",0.3,
1909,"","","","","","","","","","","","","","",2852.8,"","","","","","","","","","","","","","",0.3,
1910,"","","","","","","","","","","","","","",2853.1,"","","","","","","","","","","","","","",0.3,
1911,"","","","","","","","","","","","","","",2853.4,"","","","","","","","","","","","","","",0.3,
1912,"","","","","","","","","","","","","","",2853.8,"","","","","","","","","","","","","","",0.3,
1913,"","","","","","","","","","","","","","",2854.1,"","","","","","","","","","","","","","",0.3,
1914,"","","","","","","","","","","","","","",2854.4,"","","","","","","","","","","","","","",0.3,
1915,"","","","","","","","","","","","","","",2854.8,"","","","","","","","","","","","","","",0.3,
1916,"","","","","","","","","","","","","","",2855.1,"","","","","","","","","","","","","","",0.3,
1917,"","","","","","","","","","","","","","",2860,"","","","","","","","","","","","","","",4.9,
1918,"","","","","","","","","","","","","","",2870.8,"","","","","","","","","","","","","","",10.8,
1919,"","","","","","","","","","","","","","",2871.2,"","","","","","","","","","","","","","",0.4,
1920,"","","","","","","","","","","","","","",2871.5,"","","","","","","","","","","","","","",0.4,
1921,"","","","","","","","","","","","","","",2871.9,"","","","","","","","","","","","","","",0.4,
1922,"","","","","","","","","","","","","","",2872.3,"","","","","","","","","","","","","","",0.4,
1923,"","","","","","","","","","","","","","",2872.6,"","","","","","","","","","","","","","",0.4,
1924,"","","","","","","","","","","","","","",2873,"","","","","","","","","","","","","","",0.4,
1925,"","","","","","","","","","","","","","",2873.3,"","","","","","","","","","","","","","",0.4,
1926,"","","","","","","","","","","","","","",2873.7,"","","","","","","","","","","","","","",0.4,
1927,"","","","","","","","","","","","","","",2874,"","","","","","","","","","","","","","",0.4,
1928,"","","","","","","","","","","","","","",2874.4,"","","","","","","","","","","","","","",0.4,
1929,"","","","","","","","","","","","","","",2874.7,"","","","","","","","","","","","","","",0.4,
1930,"","","","","","","","","","","","","","",2875.1,"","","","","","","","","","","","","","",0.4,
1931,"","","","","","","","","","","","","","",2875.4,"","","","","","","","","","","","","","",0.4,
1932,"","","","","","","","","","","","","","",2875.8,"","","","","","","","","","","","","","",0.4,
1933,"","","","","","","","","","","","","","",2876.2,"","","","","","","","","","","","","","",0.4,
1934,"","","","","","","","","","","","","","",2876.5,"","","","","","","","","","","","","","",0.4,
1935,"","","","","","","","","","","","","","",2876.9,"","","","","","","","","","","","","","",0.4,
1936,"","","","","","","","","","","","","","",2877.2,"","","","","","","","","","","","","","",0.4,
1937,"","","","","","","","","","","","","","",2877.6,"","","","","","","","","","","","","","",0.4,
1938,"","","","","","","","","","","","","","",2877.9,"","","","","","","","","","","","","","",0.4,
1939,"","","","","","","","","","","","","","",2878.5,"","","","","","","","","","","","","","",0.6,
1940,"","","","","","","","","","","","","","",2881.6,"","","","","","","","","","","","","","",3.1,
1941,"","","","","","","","","","","","","","",2884.7,"","","","","","","","","","","","","","",3.1,
1942,"","","","","","","","","","","","","","",2886.1,"","","","","","","","","","","","","","",1.4,
1943,"","","","","","","","","","","","","","",2886.4,"","","","","","","","","","","","","","",0.3,
1944,"","","","","","","","","","","","","","",2886.7,"","","","","","","","","","","","","","",0.3,
1945,"","","","","","","","","","","","","","",2887,"","","","","","","","","","","","","","",0.3,
1946,"","","","","","","","","","","","","","",2887.3,"","","","","","","","","","","","","","",0.3,
1947,"","","","","","","","","","","","","","",2887.7,"","","","","","","","","","","","","","",0.3,
1948,"","","","","","","","","","","","","","",2888,"","","","","","","","","","","","","","",0.3,
1949,"","","","","","","","","","","","","","",2888.3,"","","","","","","","","","","","","","",0.3,
1950,"","","","","","","","","","","","","","",2888.6,"","","","","","","","","","","","","","",0.3,
1951,"","","","","","","","","","","","","","",2888.9,"","","","","","","","","","","","","","",0.3,
1952,"","","","","","","","","","","","","","",2889.2,"","","","","","","","","","","","","","",0.3,
1953,"","","","","","","","","","","","","","",2889.6,"","","","","","","","","","","","","","",0.3,
1954,"","","","","","","","","","","","","","",2889.9,"","","","","","","","","","","","","","",0.3,
1955,"","","","","","","","","","","","","","",2890.2,"","","","","","","","","","","","","","",0.3,
1956,"","","","","","","","","","","","","","",2890.5,"","","","","","","","","","","","","","",0.3,
1957,"","","","","","","","","","","","","","",2890.8,"","","","","","","","","","","","","","",0.3,
1958,"","","","","","","","","","","","","","",2891.1,"","","","","","","","","","","","","","",0.3,
1959,"","","","","","","","","","","","","","",2891.5,"","","","","","","","","","","","","","",0.3,
1960,"","","","","","","","","","","","","","",2891.8,"","","","","","","","","","","","","","",0.3,
1961,"","","","","","","","","","","","","","",2892.1,"","","","","","","","","","","","","","",0.3,
1962,"","","","","","","","","","","","","","",2892.4,"","","","","","","","","","","","","","",0.3,
1963,"","","","","","","","","","","","","","",2892.7,"","","","","","","","","","","","","","",0.3,
1964,"","","","","","","","","","","","","","",2893,"","","","","","","","","","","","","","",0.3,
1965,"","","","","","","","","","","","","","",2893.4,"","","","","","","","","","","","","","",0.3,
1966,"","","","","","","","","","","","","","",2894.8,"","","","","","","","","","","","","","",1.5,
1967,"","","","","","","","","","","","","","",2897,"","","","","","","","","","","","","","",2.2,
1968,"","","","","","","","","","","","","","",2899.2,"","","","","","","","","","","","","","",2.2,
1969,"","","","","","","","","","","","","","",2901.4,"","","","","","","","","","","","","","",2.2,
1970,"","","","","","","","","","","","","","",2903.9,"","","","","","","","","","","","","","",2.5,
1971,"","","","","","","","","","","","","","",2906.4,"","","","","","","","","","","","","","",2.5,
1972,"","","","","","","","","","","","","","",2908.7,"","","","","","","","","","","","","","",2.3,
1973,"","","","","","","","","","","","","","",2909.1,"","","","","","","","","","","","","","",0.4,
1974,"","","","","","","","","","","","","","",2909.5,"","","","","","","","","","","","","","",0.4,
1975,"","","","","","","","","","","","","","",2910,"","","","","","","","","","","","","","",0.4,
1976,"","","","","","","","","","","","","","",2910.4,"","","","","","","","","","","","","","",0.4,
1977,"","","","","","","","","","","","","","",2910.9,"","","","","","","","","","","","","","",0.4,
1978,"","","","","","","","","","","","","","",2911.3,"","","","","","","","","","","","","","",0.4,
1979,"","","","","","","","","","","","","","",2911.7,"","","","","","","","","","","","","","",0.4,
1980,"","","","","","","","","","","","","","",2912.2,"","","","","","","","","","","","","","",0.4,
1981,"","","","","","","","","","","","","","",2912.6,"","","","","","","","","","","","","","",0.4,
1982,"","","","","","","","","","","","","","",2913,"","","","","","","","","","","","","","",0.4,
1983,"","","","","","","","","","","","","","",2913.5,"","","","","","","","","","","","","","",0.4,
1984,"","","","","","","","","","","","","","",2913.9,"","","","","","","","","","","","","","",0.4,
1985,"","","","","","","","","","","","","","",2914.4,"","","","","","","","","","","","","","",0.4,
1986,"","","","","","","","","","","","","","",2914.8,"","","","","","","","","","","","","","",0.4,
1987,"","","","","","","","","","","","","","",2915.2,"","","","","","","","","","","","","","",0.4,
1988,"","","","","","","","","","","","","","",2915.7,"","","","","","","","","","","","","","",0.4,
1989,"","","","","","","","","","","","","","",2916.1,"","","","","","","","","","","","","","",0.4,
1990,"","","","","","","","","","","","","","",2931.9,"","","","","","","","","","","","","","",15.8,
1991,"","","","","","","","","","","","","","",2932.3,"","","","","","","","","","","","","","",0.4,
1992,"","","","","","","","","","","","","","",2932.6,"","","","","","","","","","","","","","",0.4,
1993,"","","","","","","","","","","","","","",2933,"","","","","","","","","","","","","","",0.4,
1994,"","","","","","","","","","","","","","",2933.4,"","","","","","","","","","","","","","",0.4,
1995,"","","","","","","","","","","","","","",2933.8,"","","","","","","","","","","","","","",0.4,
1996,"","","","","","","","","","","","","","",2934.2,"","","","","","","","","","","","","","",0.4,
1997,"","","","","","","","","","","","","","",2934.6,"","","","","","","","","","","","","","",0.4,
1998,"","","","","","","","","","","","","","",2935,"","","","","","","","","","","","","","",0.4,
1999,"","","","","","","","","","","","","","",2935.3,"","","","","","","","","","","","","","",0.4,
2000,"","","","","","","","","","","","","","",2935.7,"","","","","","","","","","","","","","",0.4,
2001,"","","","","","","","","","","","","","",2936.1,"","","","","","","","","","","","","","",0.4,
2002,"","","","","","","","","","","","","","",2936.5,"","","","","","","","","","","","","","",0.4,
2003,"","","","","","","","","","","","","","",2936.9,"","","","","","","","","","","","","","",0.4,
2004,"","","","","","","","","","","","","","",2937.3,"","","","","","","","","","","","","","",0.4,
2005,"","","","","","","","","","","","","","",2937.7,"","","","","","","","","","","","","","",0.4,
2006,"","","","","","","","","","","","","","",2938,"","","","","","","","","","","","","","",0.4,
2007,"","","","","","","","","","","","","","",2938.4,"","","","","","","","","","","","","","",0.4,
2008,"","","","","","","","","","","","","","",2938.8,"","","","","","","","","","","","","","",0.4,
2009,"","","","","","","","","","","","","","",2939.2,"","","","","","","","","","","","","","",0.4,
2010,"","","","","","","","","","","","","","",2940.7,"","","","","","","","","","","","","","",1.5,
2011,"","","","","","","","","","","","","","",2942.6,"","","","","","","","","","","","","","",1.9,
2012,"","","","","","","","","","","","","","",2944.4,"","","","","","","","","","","","","","",1.9,
2013,"","","","","","","","","","","","","","",2946.3,"","","","","","","","","","","","","","",1.9,
2014,"","","","","","","","","","","","","","",2962.6,"","","","","","","","","","","","","","",16.3,
2015,"","","","","","","","","","","","","","",2963,"","","","","","","","","","","","","","",0.4,
2016,"","","","","","","","","","","","","","",2963.4,"","","","","","","","","","","","","","",0.4,
2017,"","","","","","","","","","","","","","",2963.8,"","","","","","","","","","","","","","",0.4,
2018,"","","","","","","","","","","","","","",2964.2,"","","","","","","","","","","","","","",0.4,
2019,"","","","","","","","","","","","","","",2964.6,"","","","","","","","","","","","","","",0.4,
2020,"","","","","","","","","","","","","","",2965,"","","","","","","","","","","","","","",0.4,
2021,"","","","","","","","","","","","","","",2965.3,"","","","","","","","","","","","","","",0.4,
2022,"","","","","","","","","","","","","","",2965.7,"","","","","","","","","","","","","","",0.4,
2023,"","","","","","","","","","","","","","",2966.1,"","","","","","","","","","","","","","",0.4,
2024,"","","","","","","","","","","","","","",2966.5,"","","","","","","","","","","","","","",0.4,
2025,"","","","","","","","","","","","","","",2966.9,"","","","","","","","","","","","","","",0.4,
2026,"","","","","","","","","","","","","","",2967.3,"","","","","","","","","","","","","","",0.4,
2027,"","","","","","","","","","","","","","",2967.7,"","","","","","","","","","","","","","",0.4,
2028,"","","","","","","","","","","","","","",2968.1,"","","","","","","","","","","","","","",0.4,
2029,"","","","","","","","","","","","","","",2968.5,"","","","","","","","","","","","","","",0.4,
2030,"","","","","","","","","","","","","","",2968.9,"","","","","","","","","","","","","","",0.4,
2031,"","","","","","","","","","","","","","",2969.3,"","","","","","","","","","","","","","",0.4,
2032,"","","","","","","","","","","","","","",2969.7,"","","","","","","","","","","","","","",0.4,
2033,"","","","","","","","","","","","","","",2970.3,"","","","","","","","","","","","","","",0.6,
2034,"","","","","","","","","","","","","","",2972,"","","","","","","","","","","","","","",1.7,
2035,"","","","","","","","","","","","","","",2973.7,"","","","","","","","","","","","","","",1.7,
2036,"","","","","","","","","","","","","","",2975.4,"","","","","","","","","","","","","","",1.7,
2037,"","","","","","","","","","","","","","",2977.1,"","","","","","","","","","","","","","",1.7,
2038,"","","","","","","","","","","","","","",2993.3,"","","","","","","","","","","","","","",16.3,
2039,"","","","","","","","","","","","","","",2993.8,"","","","","","","","","","","","","","",0.5,
2040,"","","","","","","","","","","","","","",2994.2,"","","","","","","","","","","","","","",0.5,
2041,"","","","","","","","","","","","","","",2994.7,"","","","","","","","","","","","","","",0.5,
2042,"","","","","","","","","","","","","","",2995.1,"","","","","","","","","","","","","","",0.5,
2043,"","","","","","","","","","","","","","",2995.6,"","","","","","","","","","","","","","",0.5,
2044,"","","","","","","","","","","","","","",2996.1,"","","","","","","","","","","","","","",0.5,
2045,"","","","","","","","","","","","","","",2996.5,"","","","","","","","","","","","","","",0.5,
2046,"","","","","","","","","","","","","","",2997,"","","","","","","","","","","","","","",0.5,
2047,"","","","","","","","","","","","","","",2997.4,"","","","","","","","","","","","","","",0.5,
2048,"","","","","","","","","","","","","","",2997.9,"","","","","","","","","","","","","","",0.5,
2049,"","","","","","","","","","","","","","",2998.3,"","","","","","","","","","","","","","",0.5,
2050,"","","","","","","","","","","","","","",2998.8,"","","","","","","","","","","","","","",0.5,
2051,"","","","","","","","","","","","","","",2999.3,"","","","","","","","","","","","","","",0.5,
2052,"","","","","","","","","","","","","","",2999.7,"","","","","","","","","","","","","","",0.5,
2053,"","","","","","","","","","","","","","",3000.2,"","","","","","","","","","","","","","",0.5,
2054,"","","","","","","","","","","","","","",3000.6,"","","","","","","","","","","","","","",0.5,
2055,"","","","","","","","","","","","","","",3001.6,"","","","","","","","","","","","","","",1,
2056,"","","","","","","","","","","","","","",3002.7,"","","","","","","","","","","","","","",1.1,
2057,"","","","","","","","","","","","","","",3003.7,"","","","","","","","","","","","","","",1.1,
2058,"","","","","","","","","","","","","","",3004.8,"","","","","","","","","","","","","","",1.1,
2059,"","","","","","","","","","","","","","",3005.9,"","","","","","","","","","","","","","",1.1,
2060,"","","","","","","","","","","","","","",3006.9,"","","","","","","","","","","","","","",1.1,
2061,"","","","","","","","","","","","","","",3008,"","","","","","","","","","","","","","",1.1,
2062,"","","","","","","","","","","","","","",3024.2,"","","","","","","","","","","","","","",16.2,
2063,"","","","","","","","","","","","","","",3025,"","","","","","","","","","","","","","",0.7,
2064,"","","","","","","","","","","","","","",3025.7,"","","","","","","","","","","","","","",0.7,
2065,"","","","","","","","","","","","","","",3026.4,"","","","","","","","","","","","","","",0.7,
2066,"","","","","","","","","","","","","","",3027.2,"","","","","","","","","","","","","","",0.7,
2067,"","","","","","","","","","","","","","",3027.9,"","","","","","","","","","","","","","",0.7,
2068,"","","","","","","","","","","","","","",3028.7,"","","","","","","","","","","","","","",0.7,
2069,"","","","","","","","","","","","","","",3029.4,"","","","","","","","","","","","","","",0.7,
2070,"","","","","","","","","","","","","","",3030.1,"","","","","","","","","","","","","","",0.7,
2071,"","","","","","","","","","","","","","",3030.9,"","","","","","","","","","","","","","",0.7,
2072,"","","","","","","","","","","","","","",3031.6,"","","","","","","","","","","","","","",0.7,
2073,"","","","","","","","","","","","","","",3032.1,"","","","","","","","","","","","","","",0.6,
2074,"","","","","","","","","","","","","","",3032.7,"","","","","","","","","","","","","","",0.6,
2075,"","","","","","","","","","","","","","",3033.3,"","","","","","","","","","","","","","",0.6,
2076,"","","","","","","","","","","","","","",3033.9,"","","","","","","","","","","","","","",0.6,
2077,"","","","","","","","","","","","","","",3034.5,"","","","","","","","","","","","","","",0.6,
2078,"","","","","","","","","","","","","","",3035.1,"","","","","","","","","","","","","","",0.6,
2079,"","","","","","","","","","","","","","",3035.6,"","","","","","","","","","","","","","",0.6,
2080,"","","","","","","","","","","","","","",3036.2,"","","","","","","","","","","","","","",0.6,
2081,"","","","","","","","","","","","","","",3036.8,"","","","","","","","","","","","","","",0.6,
2082,"","","","","","","","","","","","","","",3037.4,"","","","","","","","","","","","","","",0.6,
2083,"","","","","","","","","","","","","","",3038,"","","","","","","","","","","","","","",0.6,
2084,"","","","","","","","","","","","","","",3038.6,"","","","","","","","","","","","","","",0.6,
2085,"","","","","","","","","","","","","","",3041.7,"","","","","","","","","","","","","","",3.2,
2086,"","","","","","","","","","","","","","",3062.4,"","","","","","","","","","","","","","",20.6,
2087,"","","","","","","","","","","","","","",3062.8,"","","","","","","","","","","","","","",0.4,
2088,"","","","","","","","","","","","","","",3063.2,"","","","","","","","","","","","","","",0.4,
2089,"","","","","","","","","","","","","","",3063.6,"","","","","","","","","","","","","","",0.4,
2090,"","","","","","","","","","","","","","",3064,"","","","","","","","","","","","","","",0.4,
2091,"","","","","","","","","","","","","","",3064.4,"","","","","","","","","","","","","","",0.4,
2092,"","","","","","","","","","","","","","",3064.8,"","","","","","","","","","","","","","",0.4,
2093,"","","","","","","","","","","","","","",3065.2,"","","","","","","","","","","","","","",0.4,
2094,"","","","","","","","","","","","","","",3065.6,"","","","","","","","","","","","","","",0.4,
2095,"","","","","","","","","","","","","","",3066,"","","","","","","","","","","","","","",0.4,
2096,"","","","","","","","","","","","","","",3066.4,"","","","","","","","","","","","","","",0.4,
2097,"","","","","","","","","","","","","","",3066.8,"","","","","","","","","","","","","","",0.4,
2098,"","","","","","","","","","","","","","",3067.2,"","","","","","","","","","","","","","",0.4,
2099,"","","","","","","","","","","","","","",3067.6,"","","","","","","","","","","","","","",0.4,
2100,"","","","","","","","","","","","","","",3068,"","","","","","","","","","","","","","",0.4,
2101,"","","","","","","","","","","","","","",3068.4,"","","","","","","","","","","","","","",0.4,
2102,"","","","","","","","","","","","","","",3068.9,"","","","","","","","","","","","","","",0.4,
2103,"","","","","","","","","","","","","","",3069.3,"","","","","","","","","","","","","","",0.4,
2104,"","","","","","","","","","","","","","",3069.7,"","","","","","","","","","","","","","",0.4,
2105,"","","","","","","","","","","","","","",3070.9,"","","","","","","","","","","","","","",1.3,
2106,"","","","","","","","","","","","","","",3072.4,"","","","","","","","","","","","","","",1.5,
2107,"","","","","","","","","","","","","","",3073.9,"","","","","","","","","","","","","","",1.5,
2108,"","","","","","","","","","","","","","",3075.4,"","","","","","","","","","","","","","",1.5,
2109,"","","","","","","","","","","","","","",3076.8,"","","","","","","","","","","","","","",1.5,
2110,"","","","","","","","","","","","","","",3093,"","","","","","","","","","","","","","",16.2,
2111,"","","","","","","","","","","","","","",3093.7,"","","","","","","","","","","","","","",0.7,
2112,"","","","","","","","","","","","","","",3094.4,"","","","","","","","","","","","","","",0.7,
2113,"","","","","","","","","","","","","","",3095.1,"","","","","","","","","","","","","","",0.7,
2114,"","","","","","","","","","","","","","",3095.7,"","","","","","","","","","","","","","",0.7,
2115,"","","","","","","","","","","","","","",3096.4,"","","","","","","","","","","","","","",0.7,
2116,"","","","","","","","","","","","","","",3097.1,"","","","","","","","","","","","","","",0.7,
2117,"","","","","","","","","","","","","","",3097.8,"","","","","","","","","","","","","","",0.7,
2118,"","","","","","","","","","","","","","",3098.4,"","","","","","","","","","","","","","",0.7,
